Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,CycloFraction,NoncycloFraction,NormalizedCycloFraction,NormalizedNoncycloFraction,NormalizedFractionDifference,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.161551.572,Patient28,3,1,1473,1202,2036.6598778004072,831.9467554076539,4.0,13.0,SRSF6,299,165,0.010033444816053512,0.006060606060606061,0.002036659877800407,0.0008319467554076539,0.7099822799763732,0.2900177200236267,0.4199645599527465,2.9967200525634,0.4201399234901856,,,,,,
PB.161551.572,Patient29,1,2,1044,1857,957.8544061302681,1077.0059235325793,10.0,10.0,SRSF6,61,35,0.01639344262295082,0.05714285714285714,0.0009578544061302681,0.0010770059235325794,0.47072243346007603,0.529277566539924,-0.05855513307984794,-0.26782922913159846,-0.03754963755774598,,,,,,
PB.161551.572,Patient3,0,1,1987,2019,0.0,495.2947003467063,24.5,16.0,SRSF6,371,172,0.0,0.005813953488372093,0.0,0.0004952947003467063,0.0,1.0,-1.0,-8.955053238759248,-1.2554977831060683,,,,,,
PB.161551.572,Patient30,0,0,1658,1808,0.0,0.0,24.5,24.0,SRSF6,496,127,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.572,Patient31,2,2,966,1858,2070.393374741201,1076.426264800861,3.0,11.0,SRSF6,153,125,0.013071895424836602,0.016,0.002070393374741201,0.001076426264800861,0.6579320113314447,0.3420679886685552,0.31586402266288954,1.8860248389951115,0.2644205390083669,,,,,,
PB.161551.572,Patient4,2,0,1554,1450,1287.001287001287,0.0,8.0,24.0,SRSF6,197,100,0.01015228426395939,0.0,0.001287001287001287,0.0,1.0,0.0,1.0,20.66183663938055,2.8967879256557283,1.0,1.0,1.0,1.0,2.0,
PB.161551.572,Patient5,2,0,1993,1596,1003.5122930255895,0.0,9.0,24.0,SRSF6,682,354,0.002932551319648094,0.0,0.0010035122930255895,0.0,1.0,0.0,1.0,19.944559008523896,2.7962256563534775,,,,,,
PB.161551.572,Patient6,0,0,1714,1602,0.0,0.0,24.5,24.0,SRSF6,89,77,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.572,Patient7,0,0,1705,1726,0.0,0.0,24.5,24.0,SRSF6,375,262,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.572,Patient8,0,0,1179,1359,0.0,0.0,24.5,24.0,SRSF6,262,217,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.572,Patient9,2,2,1493,1722,1339.5847287340923,1161.4401858304298,7.0,9.0,SRSF6,7,3,0.2857142857142857,0.6666666666666666,0.0013395847287340924,0.0011614401858304297,0.5356143079315707,0.4643856920684292,0.0712286158631415,0.4114118426872705,0.057679909059816716,,,,,,
PB.161551.582,Patient1,3,1,1902,1717,1577.2870662460568,582.4111822947001,10.0,12.0,SRSF6,191,95,0.015706806282722512,0.010526315789473684,0.0015772870662460567,0.0005824111822947001,0.7303275202041685,0.2696724797958316,0.4606550404083369,3.333765589412171,0.47805170172363054,,,,,,
PB.161551.582,Patient10,0,0,2180,1394,0.0,0.0,22.5,23.0,SRSF6,345,248,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient11,4,2,2226,1367,1796.9451931716083,1463.057790782736,9.0,8.0,SRSF6,1145,299,0.0034934497816593887,0.006688963210702341,0.0017969451931716084,0.001463057790782736,0.5512096774193549,0.44879032258064516,0.10241935483870973,0.7661222459254245,0.10985956677822618,,,,,,
PB.161551.582,Patient12,0,1,2004,1791,0.0,558.3472920156337,22.5,13.0,SRSF6,348,223,0.0,0.004484304932735426,0.0,0.0005583472920156337,0.0,1.0,-1.0,-9.127600503062745,-1.3088697558702689,,,,,,
PB.161551.582,Patient13,0,1,2495,2218,0.0,450.8566275924256,22.5,14.0,SRSF6,696,387,0.0,0.002583979328165375,0.0,0.0004508566275924256,0.0,1.0,-1.0,-8.819721273315327,-1.2647208240516805,,,,,,
PB.161551.582,Patient14,0,0,1161,1708,0.0,0.0,22.5,23.0,SRSF6,121,44,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient15,4,3,1376,2573,2906.9767441860463,1165.954139137194,6.0,9.0,SRSF6,324,294,0.012345679012345678,0.01020408163265306,0.0029069767441860465,0.001165954139137194,0.7137309292649098,0.28626907073509017,0.4274618585298196,3.4050880394200607,0.48827912104359,,,,,,
PB.161551.582,Patient16,9,5,1395,1271,6451.612903225807,3933.910306845004,2.0,1.0,SRSF6,93,54,0.0967741935483871,0.09259259259259259,0.0064516129032258064,0.003933910306845004,0.6212121212121212,0.3787878787878788,0.24242424242424243,2.4684868714739236,0.3539734027306419,,,,,,
PB.161551.582,Patient17,3,1,975,1227,3076.923076923077,814.9959250203749,5.0,10.0,SRSF6,56,25,0.05357142857142857,0.04,0.003076923076923077,0.0008149959250203749,0.7905927835051547,0.20940721649484537,0.5811855670103093,4.447243036246365,0.6377209328118991,,,,,,
PB.161551.582,Patient18,5,0,988,1387,5060.728744939272,0.0,3.0,23.0,SRSF6,157,82,0.03184713375796178,0.0,0.005060728744939271,0.0,1.0,0.0,1.0,34.545665911208545,4.953741927290458,1.0,1.0,1.0,1.0,1.0,
PB.161551.582,Patient19,1,3,1229,1548,813.6696501220504,1937.984496124031,13.0,5.0,SRSF6,74,31,0.013513513513513514,0.0967741935483871,0.0008136696501220504,0.001937984496124031,0.295702005730659,0.704297994269341,-0.408595988538682,-1.9828105949476214,-0.2843289228615175,,,,,,
PB.161551.582,Patient2,0,0,1277,1085,0.0,0.0,22.5,23.0,SRSF6,88,62,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient20,0,0,1888,1738,0.0,0.0,22.5,23.0,SRSF6,54,81,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient21,4,4,1417,1328,2822.8652081863092,3012.0481927710844,7.0,2.0,SRSF6,334,122,0.011976047904191617,0.03278688524590164,0.0028228652081863093,0.0030120481927710845,0.4837887067395264,0.5162112932604735,-0.03242258652094715,-0.24182976281269625,-0.034677642005542415,,,,,,
PB.161551.582,Patient22,0,0,1221,2106,0.0,0.0,22.5,23.0,SRSF6,58,43,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient23,0,0,665,1159,0.0,0.0,22.5,23.0,SRSF6,27,18,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient24,0,0,1059,1661,0.0,0.0,22.5,23.0,SRSF6,27,41,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient25,0,0,1372,1946,0.0,0.0,22.5,23.0,SRSF6,341,346,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient26,6,3,1690,1469,3550.2958579881656,2042.2055820285907,4.0,4.0,SRSF6,668,201,0.008982035928143712,0.014925373134328358,0.0035502958579881655,0.0020422055820285907,0.6348314606741573,0.3651685393258427,0.2696629213483146,2.3925335535108117,0.34308193123092434,,,,,,
PB.161551.582,Patient27,14,4,917,1439,15267.175572519083,2779.708130646282,1.0,3.0,SRSF6,92,45,0.15217391304347827,0.08888888888888889,0.015267175572519083,0.002779708130646282,0.8459729570840682,0.1540270429159318,0.6919459141681363,9.828013809707588,1.4093068634506138,,,,,,
PB.161551.582,Patient28,0,0,1473,1202,0.0,0.0,22.5,23.0,SRSF6,299,165,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient29,0,0,1044,1857,0.0,0.0,22.5,23.0,SRSF6,61,35,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient3,0,0,1987,2019,0.0,0.0,22.5,23.0,SRSF6,371,172,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient30,3,3,1658,1808,1809.4089264173704,1659.2920353982302,8.0,7.0,SRSF6,496,127,0.006048387096774193,0.023622047244094488,0.0018094089264173703,0.00165929203539823,0.5216387766878247,0.47836122331217545,0.0432775533756492,0.2899590782739587,0.04157923737629161,,,,,,
PB.161551.582,Patient31,0,0,966,1858,0.0,0.0,22.5,23.0,SRSF6,153,125,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient4,2,1,1554,1450,1287.001287001287,689.655172413793,11.0,11.0,SRSF6,197,100,0.01015228426395939,0.01,0.001287001287001287,0.000689655172413793,0.6511001347103728,0.3488998652896273,0.30220026942074546,1.7981930852555676,0.2578553414685837,,,,,,
PB.161551.582,Patient5,0,0,1993,1596,0.0,0.0,22.5,23.0,SRSF6,682,354,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient6,2,3,1714,1602,1166.8611435239206,1872.6591760299625,12.0,6.0,SRSF6,89,77,0.02247191011235955,0.03896103896103896,0.0011668611435239206,0.0018726591760299626,0.3838964773544213,0.6161035226455788,-0.2322070452911575,-1.3639795915876698,-0.19559046591208046,,,,,,
PB.161551.582,Patient7,0,0,1705,1726,0.0,0.0,22.5,23.0,SRSF6,375,262,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient8,0,0,1179,1359,0.0,0.0,22.5,23.0,SRSF6,262,217,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.582,Patient9,0,0,1493,1722,0.0,0.0,22.5,23.0,SRSF6,7,3,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient1,0,0,1902,1717,0.0,0.0,18.5,20.5,SRSF6,191,95,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient10,0,0,2180,1394,0.0,0.0,18.5,20.5,SRSF6,345,248,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient11,0,0,2226,1367,0.0,0.0,18.5,20.5,SRSF6,1145,299,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient12,0,0,2004,1791,0.0,0.0,18.5,20.5,SRSF6,348,223,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient13,0,0,2495,2218,0.0,0.0,18.5,20.5,SRSF6,696,387,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient14,0,1,1161,1708,0.0,585.4800936768149,18.5,7.0,SRSF6,121,44,0.0,0.022727272727272728,0.0,0.000585480093676815,0.0,1.0,-1.0,-9.19593833086547,-2.0216193089980905,,,,,,
PB.161551.598,Patient15,0,0,1376,2573,0.0,0.0,18.5,20.5,SRSF6,324,294,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient16,0,0,1395,1271,0.0,0.0,18.5,20.5,SRSF6,93,54,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient17,0,0,975,1227,0.0,0.0,18.5,20.5,SRSF6,56,25,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient18,0,0,988,1387,0.0,0.0,18.5,20.5,SRSF6,157,82,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient19,0,0,1229,1548,0.0,0.0,18.5,20.5,SRSF6,74,31,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient2,0,0,1277,1085,0.0,0.0,18.5,20.5,SRSF6,88,62,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient20,4,2,1888,1738,2118.64406779661,1150.7479861910242,3.0,4.0,SRSF6,54,81,0.07407407407407407,0.024691358024691357,0.00211864406779661,0.0011507479861910242,0.6480238627889635,0.35197613721103654,0.29604772557792697,2.2747591198215162,0.5000791430403029,,,,,,
PB.161551.598,Patient21,0,0,1417,1328,0.0,0.0,18.5,20.5,SRSF6,334,122,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient22,1,1,1221,2106,819.0008190008191,474.8338081671415,5.0,9.0,SRSF6,58,43,0.017241379310344827,0.023255813953488372,0.000819000819000819,0.0004748338081671415,0.6330027051397655,0.36699729486023447,0.26600541027953106,1.2444611572118869,0.27358020619532397,,,,,,
PB.161551.598,Patient23,0,0,665,1159,0.0,0.0,18.5,20.5,SRSF6,27,18,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient24,0,0,1059,1661,0.0,0.0,18.5,20.5,SRSF6,27,41,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient25,0,0,1372,1946,0.0,0.0,18.5,20.5,SRSF6,341,346,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient26,0,3,1690,1469,0.0,2042.2055820285907,18.5,2.0,SRSF6,668,201,0.0,0.014925373134328358,0.0,0.0020422055820285907,0.0,1.0,-1.0,-10.996618656257201,-2.4174777830514156,,,,,,
PB.161551.598,Patient27,11,1,917,1439,11995.637949836422,694.9270326615705,1.0,6.0,SRSF6,92,45,0.11956521739130435,0.022222222222222223,0.011995637949836423,0.0006949270326615705,0.945240654484653,0.05475934551534695,0.890481308969306,15.199742234376124,3.34148526090829,1.0,1.0,1.0,1.0,2.0,
PB.161551.598,Patient28,0,0,1473,1202,0.0,0.0,18.5,20.5,SRSF6,299,165,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient29,5,5,1044,1857,4789.272030651341,2692.5148088314486,2.0,1.0,SRSF6,61,35,0.08196721311475409,0.14285714285714285,0.004789272030651341,0.0026925148088314485,0.640124095139607,0.35987590486039295,0.28024819027921405,2.331838377343142,0.5126273491066362,,,,,,
PB.161551.598,Patient3,0,1,1987,2019,0.0,495.2947003467063,18.5,8.0,SRSF6,371,172,0.0,0.005813953488372093,0.0,0.0004952947003467063,0.0,1.0,-1.0,-8.955053238759248,-1.9686635435361564,,,,,,
PB.161551.598,Patient30,0,0,1658,1808,0.0,0.0,18.5,20.5,SRSF6,496,127,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient31,0,2,966,1858,0.0,1076.426264800861,18.5,5.0,SRSF6,153,125,0.0,0.016,0.0,0.001076426264800861,0.0,1.0,-1.0,-10.07337342446732,-2.2145131349238567,,,,,,
PB.161551.598,Patient4,0,0,1554,1450,0.0,0.0,18.5,20.5,SRSF6,197,100,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient5,2,3,1993,1596,1003.5122930255895,1879.6992481203006,4.0,3.0,SRSF6,682,354,0.002932551319648094,0.00847457627118644,0.0010035122930255895,0.0018796992481203006,0.34805364736669936,0.6519463526333006,-0.3038927052666012,-1.8095478784730146,-0.3978079017123297,,,,,,
PB.161551.598,Patient6,0,0,1714,1602,0.0,0.0,18.5,20.5,SRSF6,89,77,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient7,0,0,1705,1726,0.0,0.0,18.5,20.5,SRSF6,375,262,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient8,0,0,1179,1359,0.0,0.0,18.5,20.5,SRSF6,262,217,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.598,Patient9,0,0,1493,1722,0.0,0.0,18.5,20.5,SRSF6,7,3,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient1,2,0,1902,1717,1051.5247108307044,0.0,12.0,24.0,SRSF6,191,95,0.010471204188481676,0.0,0.0010515247108307045,0.0,1.0,0.0,1.0,20.07927677894679,2.929816384892254,1.0,1.0,1.0,1.0,3.0,
PB.161551.604,Patient10,0,0,2180,1394,0.0,0.0,24.0,24.0,SRSF6,345,248,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient11,3,2,2226,1367,1347.7088948787064,1463.057790782736,11.0,9.0,SRSF6,1145,299,0.0026200873362445414,0.006688963210702341,0.0013477088948787063,0.001463057790782736,0.47948088390038585,0.5205191160996142,-0.041038232199228364,-0.27490122052623744,-0.04011150944286625,,,,,,
PB.161551.604,Patient12,1,0,2004,1791,499.00199600798396,0.0,16.0,24.0,SRSF6,348,223,0.0028735632183908046,0.0,0.000499001996007984,0.0,1.0,0.0,1.0,14.210441008939975,2.073480203639135,,,,,3.0,
PB.161551.604,Patient13,0,0,2495,2218,0.0,0.0,24.0,24.0,SRSF6,696,387,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient14,0,0,1161,1708,0.0,0.0,24.0,24.0,SRSF6,121,44,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient15,4,6,1376,2573,2906.9767441860463,2331.908278274388,3.0,5.0,SRSF6,324,294,0.012345679012345678,0.02040816326530612,0.0029069767441860465,0.002331908278274388,0.5548846236791029,0.4451153763208971,0.10976924735820576,0.8217237642098337,0.11989972421524582,,,,,,
PB.161551.604,Patient16,0,2,1395,1271,0.0,1573.5641227380015,24.0,8.0,SRSF6,93,54,0.0,0.037037037037037035,0.0,0.0015735641227380016,0.0,1.0,-1.0,-10.620736795817475,-1.5496976821715114,,,,,,
PB.161551.604,Patient17,0,0,975,1227,0.0,0.0,24.0,24.0,SRSF6,56,25,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient18,16,2,988,1387,16194.331983805669,1441.9610670511895,1.0,10.0,SRSF6,157,82,0.10191082802547771,0.024390243902439025,0.016194331983805668,0.0014419610670511895,0.9182389937106918,0.08176100628930817,0.8364779874213837,14.546673957717353,2.122540775556819,,,,,3.0,
PB.161551.604,Patient19,5,1,1229,1548,4068.3482506102523,645.9948320413437,2.0,15.0,SRSF6,74,31,0.06756756756756757,0.03225806451612903,0.0040683482506102524,0.0006459948320413437,0.8629724606979597,0.13702753930204037,0.7259449213959194,7.44783303764024,1.0867315344992607,,,,,,
PB.161551.604,Patient2,0,0,1277,1085,0.0,0.0,24.0,24.0,SRSF6,88,62,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient20,4,7,1888,1738,2118.64406779661,4027.6179516685847,8.0,2.0,SRSF6,54,81,0.07407407407407407,0.08641975308641975,0.00211864406779661,0.004027617951668585,0.3447044823482745,0.6552955176517256,-0.31059103530345106,-2.3948720339677534,-0.34944163587584137,,,,,,
PB.161551.604,Patient21,4,3,1417,1328,2822.8652081863092,2259.0361445783133,4.0,6.0,SRSF6,334,122,0.011976047904191617,0.02459016393442623,0.0028228652081863093,0.002259036144578313,0.5554742235700094,0.4445257764299905,0.11094844714001889,0.830614058418192,0.12119692878714909,,,,,,
PB.161551.604,Patient22,0,0,1221,2106,0.0,0.0,24.0,24.0,SRSF6,58,43,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient23,0,0,665,1159,0.0,0.0,24.0,24.0,SRSF6,27,18,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient24,2,1,1059,1661,1888.5741265344666,602.0469596628537,10.0,16.0,SRSF6,27,41,0.07407407407407407,0.024390243902439025,0.0018885741265344666,0.0006020469596628537,0.758274366582972,0.24172563341702807,0.516548733165944,3.2954377205961363,0.4808453778234622,,,,,,
PB.161551.604,Patient25,3,2,1372,1946,2186.5889212827988,1027.749229188078,7.0,13.0,SRSF6,341,346,0.008797653958944282,0.005780346820809248,0.002186588921282799,0.0010277492291880781,0.6802610114192497,0.31973898858075045,0.3605220228384992,2.527303357552592,0.36876501420183005,,,,,,
PB.161551.604,Patient26,4,4,1690,1469,2366.8639053254437,2722.940776038121,6.0,4.0,SRSF6,668,201,0.005988023952095809,0.01990049751243781,0.002366863905325444,0.002722940776038121,0.4650205761316873,0.5349794238683128,-0.06995884773662547,-0.5224446337087864,-0.07623117430424312,,,,,,
PB.161551.604,Patient27,0,0,917,1439,0.0,0.0,24.0,24.0,SRSF6,92,45,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient28,3,2,1473,1202,2036.6598778004072,1663.8935108153078,9.0,7.0,SRSF6,299,165,0.010033444816053512,0.012121212121212121,0.002036659877800407,0.0016638935108153079,0.5503663003663004,0.4496336996336997,0.10073260073260071,0.6768033947488319,0.0987540386596452,,,,,,
PB.161551.604,Patient29,1,6,1044,1857,957.8544061302681,3231.0177705977385,13.0,3.0,SRSF6,61,35,0.01639344262295082,0.17142857142857143,0.0009578544061302681,0.0032310177705977385,0.22866642039157736,0.7713335796084225,-0.5426671592168452,-2.7785208171222884,-0.4054207681575714,,,,,,
PB.161551.604,Patient3,0,0,1987,2019,0.0,0.0,24.0,24.0,SRSF6,371,172,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient30,4,10,1658,1808,2412.5452352231605,5530.973451327433,5.0,1.0,SRSF6,496,127,0.008064516129032258,0.07874015748031496,0.0024125452352231603,0.0055309734513274336,0.3037124139089534,0.6962875860910465,-0.39257517218209304,-3.0932704741496213,-0.45134666043197763,,,,,,
PB.161551.604,Patient31,0,2,966,1858,0.0,1076.426264800861,24.0,12.0,SRSF6,153,125,0.0,0.016,0.0,0.001076426264800861,0.0,1.0,-1.0,-10.07337342446732,-1.469830553911543,,,,,,
PB.161551.604,Patient4,0,2,1554,1450,0.0,1379.310344827586,24.0,11.0,SRSF6,197,100,0.0,0.02,0.0,0.001379310344827586,0.0,1.0,-1.0,-10.430776959351391,-1.5219801778272648,,,,,,
PB.161551.604,Patient5,0,0,1993,1596,0.0,0.0,24.0,24.0,SRSF6,682,354,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient6,0,0,1714,1602,0.0,0.0,24.0,24.0,SRSF6,89,77,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient7,0,0,1705,1726,0.0,0.0,24.0,24.0,SRSF6,375,262,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.604,Patient8,1,1,1179,1359,848.1764206955047,735.8351729212657,14.0,14.0,SRSF6,262,217,0.003816793893129771,0.004608294930875576,0.0008481764206955047,0.0007358351729212656,0.5354609929078015,0.4645390070921986,0.07092198581560288,0.32447729821498783,0.04734527619204947,,,,,,
PB.161551.604,Patient9,1,0,1493,1722,669.7923643670462,0.0,15.0,24.0,SRSF6,7,3,0.14285714285714285,0.0,0.0006697923643670462,0.0,1.0,0.0,1.0,14.882357985835391,2.1715212531185433,,,,,3.0,
PB.161551.61,Patient1,2,0,1902,1717,1051.5247108307044,0.0,12.0,19.5,SRSF6,191,95,0.010471204188481676,0.0,0.0010515247108307045,0.0,1.0,0.0,1.0,20.07927677894679,0.837343296156997,,,,,,
PB.161551.61,Patient10,25,0,2180,1394,11467.88990825688,0.0,9.0,19.5,SRSF6,345,248,0.07246376811594203,0.0,0.011467889908256881,0.0,1.0,0.0,1.0,64.12174125861775,2.6739962186841955,,,,,1.0,
PB.161551.61,Patient11,153,3,2226,1367,68733.15363881402,2194.5866861741038,1.0,1.0,SRSF6,1145,299,0.13362445414847163,0.010033444816053512,0.06873315363881402,0.0021945866861741038,0.9690588382469455,0.0309411617530545,0.938117676493891,36.15032354700671,1.5075359241888118,,,,,,
PB.161551.61,Patient12,0,0,2004,1791,0.0,0.0,23.0,19.5,SRSF6,348,223,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient13,65,1,2495,2218,26052.104208416833,450.8566275924256,4.0,7.0,SRSF6,696,387,0.09339080459770115,0.002583979328165375,0.026052104208416832,0.0004508566275924256,0.9829884430504893,0.01701155694951079,0.9659768861009784,35.483263486478606,1.4797182753777283,,,,,,
PB.161551.61,Patient14,0,0,1161,1708,0.0,0.0,23.0,19.5,SRSF6,121,44,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient15,6,0,1376,2573,4360.46511627907,0.0,10.0,19.5,SRSF6,324,294,0.018518518518518517,0.0,0.00436046511627907,0.0,1.0,0.0,1.0,36.27179140642005,1.5126013605039756,,,,,1.0,
PB.161551.61,Patient16,0,0,1395,1271,0.0,0.0,23.0,19.5,SRSF6,93,54,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient17,1,0,975,1227,1025.6410256410256,0.0,13.0,19.5,SRSF6,56,25,0.017857142857142856,0.0,0.0010256410256410256,0.0,1.0,0.0,1.0,15.855514891220746,0.6612045467295719,,,,,,
PB.161551.61,Patient18,1,0,988,1387,1012.1457489878543,0.0,14.0,19.5,SRSF6,157,82,0.006369426751592357,0.0,0.0010121457489878543,0.0,1.0,0.0,1.0,15.825257820296244,0.6599427704326016,,,,,,
PB.161551.61,Patient19,0,0,1229,1548,0.0,0.0,23.0,19.5,SRSF6,74,31,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient2,0,0,1277,1085,0.0,0.0,23.0,19.5,SRSF6,88,62,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient20,0,0,1888,1738,0.0,0.0,23.0,19.5,SRSF6,54,81,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient21,6,1,1417,1328,4234.297812279464,753.0120481927711,11.0,4.0,SRSF6,334,122,0.017964071856287425,0.00819672131147541,0.004234297812279464,0.0007530120481927711,0.8490143846563666,0.15098561534363347,0.6980287693127332,7.469411812259293,0.31148840548824125,,,,,,
PB.161551.61,Patient22,0,0,1221,2106,0.0,0.0,23.0,19.5,SRSF6,58,43,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient23,0,0,665,1159,0.0,0.0,23.0,19.5,SRSF6,27,18,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient24,0,0,1059,1661,0.0,0.0,23.0,19.5,SRSF6,27,41,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient25,22,2,1372,1946,16034.985422740525,1027.749229188078,7.0,3.0,SRSF6,341,346,0.06451612903225806,0.005780346820809248,0.016034985422740525,0.0010277492291880781,0.9397664413030116,0.06023355869698832,0.8795328826060232,18.16722504761696,0.7576071723533192,,,,,,
PB.161551.61,Patient26,82,1,1690,1469,48520.7100591716,680.7351940095302,2.0,5.0,SRSF6,668,201,0.12275449101796407,0.004975124378109453,0.0485207100591716,0.0006807351940095302,0.9861643252447849,0.013835674755214983,0.97232865048957,39.33368777841809,1.6402881506630818,,,,,,
PB.161551.61,Patient27,0,0,917,1439,0.0,0.0,23.0,19.5,SRSF6,92,45,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient28,0,0,1473,1202,0.0,0.0,23.0,19.5,SRSF6,299,165,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient29,0,0,1044,1857,0.0,0.0,23.0,19.5,SRSF6,61,35,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.61,Patient3,0,0,1987,2019,0.0,0.0,23.0,19.5,SRSF6,371,172,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
