Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,Avg_Cyclo_TPM,SD_Cyclo_TPM,Cyclo_Z_Score,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.161551.604,Patient12,1,0,2004,1791,499.00199600798396,0.0,16.0,24.0,SRSF6,348,223,0.0028735632183908046,0.0,1431.4986165697217,2974.141702703255,-0.31353469799847583,-42.127737320426895,0.7512429344130874,,,,,,
PB.161551.604,Patient13,0,0,2495,2218,0.0,0.0,24.0,24.0,SRSF6,696,387,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient14,0,0,1161,1708,0.0,0.0,24.0,24.0,SRSF6,121,44,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient15,4,6,1376,2573,2906.9767441860463,2331.908278274388,3.0,5.0,SRSF6,324,294,0.012345679012345678,0.02040816326530612,1431.4986165697217,2974.141702703255,0.49610216160018,-19.756549815389235,1.2174080207473799,,,,,,
PB.161551.604,Patient16,0,2,1395,1271,0.0,1573.5641227380015,24.0,8.0,SRSF6,93,54,0.0,0.037037037037037035,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient17,0,0,975,1227,0.0,0.0,24.0,24.0,SRSF6,56,25,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient18,16,2,988,1387,16194.331983805669,1441.9610670511895,1.0,10.0,SRSF6,157,82,0.10191082802547771,0.024390243902439025,1431.4986165697217,2974.141702703255,4.963728982320419,15.890694240209218,1.878944963721293,,,,,,
PB.161551.604,Patient19,5,1,1229,1548,4068.3482506102523,645.9948320413437,2.0,15.0,SRSF6,74,31,0.06756756756756757,0.03225806451612903,1431.4986165697217,2974.141702703255,0.8865917960949363,-15.890694240209218,1.2891500683288004,,,,,,
PB.161551.604,Patient2,0,0,1277,1085,0.0,0.0,24.0,24.0,SRSF6,88,62,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient20,4,7,1888,1738,2118.64406779661,4027.6179516685847,8.0,2.0,SRSF6,54,81,0.07407407407407407,0.08641975308641975,1431.4986165697217,2974.141702703255,0.23103991669338714,-23.394430164036898,1.1498967079234286,,,,,,
PB.161551.604,Patient21,4,3,1417,1328,2822.8652081863092,2259.0361445783133,4.0,6.0,SRSF6,334,122,0.011976047904191617,0.02459016393442623,1431.4986165697217,2974.141702703255,0.46782121724460796,-20.0942227022796,1.2111415310021918,,,,,,
PB.161551.604,Patient22,0,0,1221,2106,0.0,0.0,24.0,24.0,SRSF6,58,43,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient23,0,0,665,1159,0.0,0.0,24.0,24.0,SRSF6,27,18,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient24,2,1,1059,1661,1888.5741265344666,602.0469596628537,10.0,16.0,SRSF6,27,41,0.07407407407407407,0.024390243902439025,1431.4986165697217,2974.141702703255,0.15368316497808432,-24.71627734157104,1.1253660390296212,,,,,,
PB.161551.604,Patient25,3,2,1372,1946,2186.5889212827988,1027.749229188078,7.0,13.0,SRSF6,341,346,0.008797653958944282,0.005780346820809248,1431.4986165697217,2974.141702703255,0.2538851138218334,-23.031437468270855,1.1566330794057345,,,,,,
PB.161551.604,Patient26,4,4,1690,1469,2366.8639053254437,2722.940776038121,6.0,4.0,SRSF6,668,201,0.005988023952095809,0.01990049751243781,1431.4986165697217,2974.141702703255,0.3144992344868943,-22.120403786670252,1.17353992459501,,,,,,
PB.161551.604,Patient27,0,0,917,1439,0.0,0.0,24.0,24.0,SRSF6,92,45,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient28,3,2,1473,1202,2036.6598778004072,1663.8935108153078,9.0,7.0,SRSF6,299,165,0.010033444816053512,0.012121212121212121,1431.4986165697217,2974.141702703255,0.2034742529855396,-23.848244591201883,1.1414748785007687,,,,,,
PB.161551.604,Patient29,1,6,1044,1857,957.8544061302681,3231.0177705977385,13.0,3.0,SRSF6,61,35,0.01639344262295082,0.17142857142857143,1431.4986165697217,2974.141702703255,-0.15925408329029825,-32.52066259651979,0.9805332672367442,,,,,,
PB.161551.604,Patient3,0,0,1987,2019,0.0,0.0,24.0,24.0,SRSF6,371,172,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient30,4,10,1658,1808,2412.5452352231605,5530.973451327433,5.0,1.0,SRSF6,496,127,0.008064516129032258,0.07874015748031496,1431.4986165697217,2974.141702703255,0.3298587346264459,-21.900567336303034,1.17761962099744,,,,,,
PB.161551.604,Patient31,0,2,966,1858,0.0,1076.426264800861,24.0,12.0,SRSF6,153,125,0.0,0.016,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient4,0,2,1554,1450,0.0,1379.310344827586,24.0,11.0,SRSF6,197,100,0.0,0.02,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient5,0,0,1993,1596,0.0,0.0,24.0,24.0,SRSF6,682,354,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient6,0,0,1714,1602,0.0,0.0,24.0,24.0,SRSF6,89,77,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient7,0,0,1705,1726,0.0,0.0,24.0,24.0,SRSF6,375,262,0.0,0.0,1431.4986165697217,2974.141702703255,-0.48131486649361893,-128.58662413477623,-1.6554963181453248,,,,,,
PB.161551.604,Patient8,1,1,1179,1359,848.1764206955047,735.8351729212657,14.0,14.0,SRSF6,262,217,0.003816793893129771,0.004608294930875576,1431.4986165697217,2974.141702703255,-0.19613127220670895,-33.918159492224376,0.9545987006610498,,,,,,
PB.161551.604,Patient9,1,0,1493,1722,669.7923643670462,0.0,15.0,24.0,SRSF6,7,3,0.14285714285714285,0.0,1431.4986165697217,2974.141702703255,-0.25610960349009126,-36.63104169582431,0.9042533837322373,,,,,,
PB.161551.61,Patient1,2,0,1902,1717,1051.5247108307044,0.0,12.0,19.5,SRSF6,191,95,0.010471204188481676,0.0,8996.811890437235,16550.852289497197,-0.48005305350035854,-6.029101134847219,1.459022947508519,,,,,,
PB.161551.61,Patient10,25,0,2180,1394,11467.88990825688,0.0,9.0,19.5,SRSF6,345,248,0.07246376811594203,0.0,8996.811890437235,16550.852289497197,0.14930216127828877,-2.5833013873631323,1.9597880855606726,,,,,1.0,
PB.161551.61,Patient11,153,3,2226,1367,68733.15363881402,2194.5866861741038,1.0,1.0,SRSF6,1145,299,0.13362445414847163,0.010033444816053512,8996.811890437235,16550.852289497197,3.6092607621351402,0.5023967482613854,2.408221008571217,1.0,1.0,1.0,1.0,1.0,
PB.161551.61,Patient12,0,0,2004,1791,0.0,0.0,23.0,19.5,SRSF6,348,223,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient13,65,1,2495,2218,26052.104208416833,450.8566275924256,4.0,7.0,SRSF6,696,387,0.09339080459770115,0.002583979328165375,8996.811890437235,16550.852289497197,1.0304781904677203,-1.399571865961139,2.131815051908349,1.0,1.0,1.0,1.0,1.0,
PB.161551.61,Patient14,0,0,1161,1708,0.0,0.0,23.0,19.5,SRSF6,121,44,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient15,6,0,1376,2573,4360.46511627907,0.0,10.0,19.5,SRSF6,324,294,0.018518518518518517,0.0,8996.811890437235,16550.852289497197,-0.2801273730840005,-3.9781423888472647,1.7570810805529096,,,,,,
PB.161551.61,Patient16,0,0,1395,1271,0.0,0.0,23.0,19.5,SRSF6,93,54,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient17,1,0,975,1227,1025.6410256410256,0.0,13.0,19.5,SRSF6,56,25,0.017857142857142856,0.0,8996.811890437235,16550.852289497197,-0.48161694185709925,-6.065023421254135,1.4538024965160194,,,,,,
PB.161551.61,Patient18,1,0,988,1387,1012.1457489878543,0.0,14.0,19.5,SRSF6,157,82,0.006369426751592357,0.0,8996.811890437235,16550.852289497197,-0.48243232443783407,-6.084113507556325,1.4510282059585016,,,,,,
PB.161551.61,Patient19,0,0,1229,1548,0.0,0.0,23.0,19.5,SRSF6,74,31,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient2,0,0,1277,1085,0.0,0.0,23.0,19.5,SRSF6,88,62,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient20,0,0,1888,1738,0.0,0.0,23.0,19.5,SRSF6,54,81,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient21,6,1,1417,1328,4234.297812279464,753.0120481927711,11.0,4.0,SRSF6,334,122,0.017964071856287425,0.00819672131147541,8996.811890437235,16550.852289497197,-0.2877503825697216,-4.020491820941085,1.7509265966121708,,,,,,
PB.161551.61,Patient22,0,0,1221,2106,0.0,0.0,23.0,19.5,SRSF6,58,43,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient23,0,0,665,1159,0.0,0.0,23.0,19.5,SRSF6,27,18,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient24,0,0,1059,1661,0.0,0.0,23.0,19.5,SRSF6,27,41,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient25,22,2,1372,1946,16034.985422740525,1027.749229188078,7.0,3.0,SRSF6,341,346,0.06451612903225806,0.005780346820809248,8996.811890437235,16550.852289497197,0.4252453836935973,-2.099714133628408,2.0300660052376776,,,,,1.0,
PB.161551.61,Patient26,82,1,1690,1469,48520.7100591716,680.7351940095302,2.0,5.0,SRSF6,668,201,0.12275449101796407,0.004975124378109453,8996.811890437235,16550.852289497197,2.388027968433707,-0.5023967482613854,2.2621981428003566,,,,,2.0,
PB.161551.61,Patient27,0,0,917,1439,0.0,0.0,23.0,19.5,SRSF6,92,45,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient28,0,0,1473,1202,0.0,0.0,23.0,19.5,SRSF6,299,165,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient29,0,0,1044,1857,0.0,0.0,23.0,19.5,SRSF6,61,35,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient3,0,0,1987,2019,0.0,0.0,23.0,19.5,SRSF6,371,172,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient30,38,3,1658,1808,22919.179734620022,1659.2920353982302,6.0,2.0,SRSF6,496,127,0.07661290322580645,0.023622047244094488,8996.811890437235,16550.852289497197,0.8411873661042587,-1.584408787359233,2.104953396198776,,,,,2.0,
PB.161551.61,Patient31,25,0,966,1858,25879.91718426501,0.0,5.0,19.5,SRSF6,153,125,0.16339869281045752,0.0,8996.811890437235,16550.852289497197,1.0200746764286828,-1.4091383993980897,2.1304247835270447,,,,,,
PB.161551.61,Patient4,0,0,1554,1450,0.0,0.0,23.0,19.5,SRSF6,197,100,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient5,68,0,1993,1596,34119.417962870044,0.0,3.0,19.5,SRSF6,682,354,0.09970674486803519,0.0,8996.811890437235,16550.852289497197,1.517904071222668,-1.0103918255104305,2.188373125785317,,,,,1.0,
PB.161551.61,Patient6,0,0,1714,1602,0.0,0.0,23.0,19.5,SRSF6,89,77,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient7,23,1,1705,1726,13489.736070381232,579.3742757821552,8.0,6.0,SRSF6,375,262,0.06133333333333333,0.003816793893129771,8996.811890437235,16550.852289497197,0.27146180156505334,-2.349058079204164,1.993829785933326,1.0,1.0,1.0,1.0,1.0,
PB.161551.61,Patient8,0,0,1179,1359,0.0,0.0,23.0,19.5,SRSF6,262,217,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.61,Patient9,0,0,1493,1722,0.0,0.0,23.0,19.5,SRSF6,7,3,0.0,0.0,8996.811890437235,16550.852289497197,-0.5435860179929473,-16.068739524320616,0.0,,,,,,
PB.161551.620,Patient1,0,0,1902,1717,0.0,0.0,27.5,25.5,SRSF6,191,95,0.0,0.0,3458.5744026042776,3931.3618634148847,-0.8797395210015261,-160.73473517917407,-2.1255430715620935,,,,,,
PB.161551.620,Patient10,15,10,2180,1394,6880.733944954129,7173.601147776184,4.0,2.0,SRSF6,345,248,0.043478260869565216,0.04032258064516129,3458.5744026042776,3931.3618634148847,0.8704768630423843,-15.669320959334504,0.26862919774822125,,,,,,
PB.161551.620,Patient11,40,14,2226,1367,17969.451931716085,10241.40453547915,1.0,1.0,SRSF6,1145,299,0.034934497816593885,0.046822742474916385,3458.5744026042776,3931.3618634148847,3.6910561869538197,8.278024252675907,0.6618857097553096,,,,,,
PB.161551.620,Patient12,10,8,2004,1791,4990.0199600798405,4466.7783361250695,8.0,4.0,SRSF6,348,223,0.028735632183908046,0.03587443946188341,3458.5744026042776,3931.3618634148847,0.3895458140669119,-20.913284659231202,0.18251431296847184,,,,,,
PB.161551.620,Patient13,27,7,2495,2218,10821.643286573146,3155.9963931469792,2.0,8.0,SRSF6,696,387,0.03879310344827586,0.01808785529715762,3458.5744026042776,3931.3618634148847,1.872905405246291,-8.278024252675907,0.3900069762174707,,,,,,
PB.161551.620,Patient14,3,0,1161,1708,2583.9793281653747,0.0,16.0,25.5,SRSF6,121,44,0.024793388429752067,0.0,3458.5744026042776,3931.3618634148847,-0.222466184702521,-31.756482070309353,-0.0030483750405131977,,,,,,
PB.161551.620,Patient15,3,1,1376,2573,2180.232558139535,388.65137971239795,19.0,19.0,SRSF6,324,294,0.009259259259259259,0.003401360544217687,3458.5744026042776,3931.3618634148847,-0.3251651434992405,-34.600539520395394,-0.0542030799911998,,,,,,
PB.161551.620,Patient16,0,0,1395,1271,0.0,0.0,27.5,25.5,SRSF6,93,54,0.0,0.0,3458.5744026042776,3931.3618634148847,-0.8797395210015261,-160.73473517917407,-2.1255430715620935,,,,,,
PB.161551.620,Patient17,0,0,975,1227,0.0,0.0,27.5,25.5,SRSF6,56,25,0.0,0.0,3458.5744026042776,3931.3618634148847,-0.8797395210015261,-160.73473517917407,-2.1255430715620935,,,,,,
PB.161551.620,Patient18,9,3,988,1387,9109.311740890687,2162.9416005767844,3.0,10.0,SRSF6,157,82,0.05732484076433121,0.036585365853658534,3458.5744026042776,3931.3618634148847,1.437348566376444,-11.089672579105141,0.34383488473705126,,,,,,
PB.161551.620,Patient19,0,2,1229,1548,0.0,1291.9896640826873,27.5,13.0,SRSF6,74,31,0.0,0.06451612903225806,3458.5744026042776,3931.3618634148847,-0.8797395210015261,-160.73473517917407,-2.1255430715620935,,,,,,
PB.161551.620,Patient2,0,0,1277,1085,0.0,0.0,27.5,25.5,SRSF6,88,62,0.0,0.0,3458.5744026042776,3931.3618634148847,-0.8797395210015261,-160.73473517917407,-2.1255430715620935,,,,,,
PB.161551.620,Patient20,2,7,1888,1738,1059.322033898305,4027.6179516685847,20.0,5.0,SRSF6,54,81,0.037037037037037035,0.08641975308641975,3458.5744026042776,3931.3618634148847,-0.6102853036840313,-46.43547608302565,-0.24855305203365027,,,,,,
PB.161551.620,Patient21,4,0,1417,1328,2822.8652081863092,0.0,14.0,25.5,SRSF6,334,122,0.011976047904191617,0.0,3458.5744026042776,3931.3618634148847,-0.1617020301117167,-30.210706246606975,0.02983469225305919,,,,,,
PB.161551.620,Patient22,5,1,1221,2106,4095.0040950040952,474.8338081671415,13.0,18.0,SRSF6,58,43,0.08620689655172414,0.023255813953488372,3458.5744026042776,3931.3618634148847,0.16188529942318716,-24.13949333906578,0.12953442892677736,,,,,,
PB.161551.620,Patient23,3,2,665,1159,4511.278195488722,1725.625539257981,11.0,12.0,SRSF6,27,18,0.1111111111111111,0.1111111111111111,3458.5744026042776,3931.3618634148847,0.26777076989042126,-22.5594287170045,0.1554818020705018,,,,,,
PB.161551.620,Patient24,0,5,1059,1661,0.0,3010.2347983142686,27.5,9.0,SRSF6,27,41,0.0,0.12195121951219512,3458.5744026042776,3931.3618634148847,-0.8797395210015261,-160.73473517917407,-2.1255430715620935,,,,,,
PB.161551.620,Patient25,1,0,1372,1946,728.862973760933,0.0,21.0,25.5,SRSF6,341,346,0.002932551319648094,0.0,3458.5744026042776,3931.3618634148847,-0.6943424501941536,-52.563162663621824,-0.34918018335129297,,,,,,
PB.161551.620,Patient26,8,5,1690,1469,4733.7278106508875,3403.6759700476514,10.0,7.0,SRSF6,668,201,0.011976047904191617,0.024875621890547265,3458.5744026042776,3931.3618634148847,0.3243541175675388,-21.773854161354066,0.16838228464765478,,,,,,
PB.161551.620,Patient27,2,0,917,1439,2181.0250817884407,0.0,18.0,25.5,SRSF6,92,45,0.021739130434782608,0.0,3458.5744026042776,3931.3618634148847,-0.3249635533947322,-34.594579182609515,-0.054105201014331694,,,,,,
PB.161551.620,Patient28,4,8,1473,1202,2715.5465037338763,6655.574043261231,15.0,3.0,SRSF6,299,165,0.013377926421404682,0.048484848484848485,3458.5744026042776,3931.3618634148847,-0.1890001288828161,-30.843206638869688,0.01944795017779981,,,,,,
PB.161551.620,Patient29,5,0,1044,1857,4789.272030651341,0.0,9.0,25.5,SRSF6,61,35,0.08196721311475409,0.0,3458.5744026042776,3931.3618634148847,0.3384826109319747,-21.583460752494315,0.1715088712155794,,,,,,
PB.161551.620,Patient3,1,0,1987,2019,503.27126321087064,0.0,23.0,25.5,SRSF6,371,172,0.0026954177897574125,0.0,3458.5744026042776,3931.3618634148847,-0.751725036276959,-58.62967147239675,-0.44880267064907486,,,,,,
PB.161551.620,Patient30,10,1,1658,1808,6031.363088057901,553.0973451327434,5.0,17.0,SRSF6,496,127,0.020161290322580645,0.007874015748031496,3458.5744026042776,3931.3618634148847,0.6544268309147282,-17.819793011933236,0.23331475553816958,,,,,,
PB.161551.620,Patient31,4,0,966,1858,4140.786749482402,0.0,12.0,25.5,SRSF6,153,125,0.026143790849673203,0.0,3458.5744026042776,3931.3618634148847,0.1735307943099232,-23.958038827239683,0.13251422346253622,,,,,,
PB.161551.620,Patient4,1,1,1554,1450,643.5006435006435,689.655172413793,22.0,14.0,SRSF6,197,100,0.005076142131979695,0.01,3458.5744026042776,3931.3618634148847,-0.7160556206490711,-54.60393004385489,-0.38269308654215667,,,,,,
PB.161551.620,Patient5,5,0,1993,1596,2508.7807325639737,0.0,17.0,25.5,SRSF6,682,354,0.007331378299120235,0.0,3458.5744026042776,3931.3618634148847,-0.24159405901528688,-32.298496061940845,-0.016399575137286612,,,,,,
PB.161551.620,Patient6,0,1,1714,1602,0.0,624.2197253433209,27.5,15.0,SRSF6,89,77,0.0,0.012987012987012988,3458.5744026042776,3931.3618634148847,-0.8797395210015261,-160.73473517917407,-2.1255430715620935,,,,,,
PB.161551.620,Patient7,9,3,1705,1726,5278.592375366569,1738.1228273464658,7.0,11.0,SRSF6,375,262,0.024,0.011450381679389313,3458.5744026042776,3931.3618634148847,0.4629484733265882,-19.995700535796477,0.19758261923208412,,,,,,
PB.161551.620,Patient8,7,5,1179,1359,5937.234944868533,3679.175864606328,6.0,6.0,SRSF6,262,217,0.026717557251908396,0.02304147465437788,3458.5744026042776,3931.3618634148847,0.6304839463725237,-18.07652837127635,0.22909872027286912,,,,,,
PB.161551.620,Patient9,0,1,1493,1722,0.0,580.7200929152149,27.5,16.0,SRSF6,7,3,0.0,0.3333333333333333,3458.5744026042776,3931.3618634148847,-0.8797395210015261,-160.73473517917407,-2.1255430715620935,,,,,,
PB.161551.68,Patient1,9,0,1902,1717,4731.86119873817,0.0,10.0,19.0,SRSF6,191,95,0.04712041884816754,0.0,3916.008521123049,4037.179038954346,0.202084839374979,-17.32853620827689,0.1491835087510384,,,,,,
PB.161551.68,Patient10,9,4,2180,1394,4128.440366972477,2869.4404591104735,13.0,1.0,SRSF6,345,248,0.02608695652173913,0.016129032258064516,3916.008521123049,4037.179038954346,0.05261888160017031,-19.575674831590398,0.11348853299917859,,,,,,
PB.161551.68,Patient11,23,0,2226,1367,10332.434860736746,0.0,4.0,19.0,SRSF6,1145,299,0.020087336244541485,0.0,3916.008521123049,4037.179038954346,1.5893341062415678,-4.463118269470283,0.35354597068322113,,,,,,
PB.161551.68,Patient12,23,0,2004,1791,11477.045908183632,0.0,3.0,19.0,SRSF6,348,223,0.06609195402298851,0.0,3916.008521123049,4037.179038954346,1.8728516407384643,-2.7322838390282307,0.3810396430290832,,,,,,
PB.161551.68,Patient13,20,0,2495,2218,8016.032064128256,0.0,6.0,19.0,SRSF6,696,387,0.028735632183908046,0.0,3916.008521123049,4037.179038954346,1.015566439695758,-8.64501571803993,0.28711805810373436,,,,,,
PB.161551.68,Patient14,0,0,1161,1708,0.0,0.0,27.5,19.0,SRSF6,121,44,0.0,0.0,3916.008521123049,4037.179038954346,-0.9699863402979816,-159.37716994430377,-2.147088992410475,,,,,,
PB.161551.68,Patient15,6,1,1376,2573,4360.46511627907,388.65137971239795,12.0,6.0,SRSF6,324,294,0.018518518518518517,0.003401360544217687,3916.008521123049,4037.179038954346,0.11009088050529899,-18.67499167520851,0.12779555575852827,,,,,,
PB.161551.68,Patient16,0,0,1395,1271,0.0,0.0,27.5,19.0,SRSF6,93,54,0.0,0.0,3916.008521123049,4037.179038954346,-0.9699863402979816,-159.37716994430377,-2.147088992410475,,,,,,
PB.161551.68,Patient17,1,0,975,1227,1025.6410256410256,0.0,21.0,19.0,SRSF6,56,25,0.017857142857142856,0.0,3916.008521123049,4037.179038954346,-0.7159374076782699,-43.219298335939946,-0.30196365504505845,,,,,,
PB.161551.68,Patient18,3,2,988,1387,3036.4372469635628,1441.9610670511895,16.0,2.0,SRSF6,157,82,0.01910828025477707,0.024390243902439025,3916.008521123049,4037.179038954346,-0.21786778977909793,-24.737074434100293,0.023121303482258833,,,,,,
PB.161551.68,Patient19,3,0,1229,1548,2441.0089503661516,0.0,17.0,19.0,SRSF6,74,31,0.04054054054054054,0.0,3916.008521123049,4037.179038954346,-0.3653540149011898,-28.703371127533725,-0.07138345658992576,,,,,,
PB.161551.68,Patient2,6,0,1277,1085,4698.512137823023,0.0,11.0,19.0,SRSF6,88,62,0.06818181818181818,0.0,3916.008521123049,4037.179038954346,0.1938243533788503,-17.4450421401023,0.14733285460433354,,,,,,
PB.161551.68,Patient20,2,0,1888,1738,1059.322033898305,0.0,20.0,19.0,SRSF6,54,81,0.037037037037037035,0.0,3916.008521123049,4037.179038954346,-0.7075946990858852,-42.67854419519906,-0.29337397315307007,,,,,,
PB.161551.68,Patient21,7,0,1417,1328,4940.014114326042,0.0,9.0,19.0,SRSF6,334,122,0.020958083832335328,0.0,3916.008521123049,4037.179038954346,0.25364383975108923,-16.619395117647805,0.16044795580029422,,,,,,
